id,imgname,query,ground_truth,ground_truth_ar,type,model_answer,evaluation_passed,run_time
3273,two_col_103872.png,في أي عام كان أعلى عدد من الأشخاص يستخدمون الهاتف الذكي للوصول إلى الأخبار؟,2021,٢٠٢١,augmented,2021,True,0.671
3274,two_col_102894.png,من هو قائد سباق المسافات المهنية لفريق لاس فيغاس ريدرز؟,Marcus Allen,ماركوس ألين,augmented,ماركوس ألين,True,0.865
3275,two_col_1913.png,كم عدد وحدات ببجي التي بيعت على مستوى العالم؟,70,٧٠,augmented,70 مليون وحدة,True,0.725
3276,two_col_101201.png,ما هي قيمة مبيعات الامتياز التجاري لـ MaidPro في الولايات المتحدة عام 2016؟,84,٨٤,augmented,$84 مليون,True,0.752
3277,two_col_40357.png,ما هي قيمة صادرات التوابل من الهند في السنة المالية 2020؟,256.51,٢٥٦.٥١,augmented,256.51 مليار روبية هندية,True,1.286
3278,two_col_101588.png,ما مقدار الزيادة في عدد الطلاب الأجانب الذين يدرسون في بولندا خلال خمس سنوات؟,78.3,٧٨.٣,augmented,35.6 ألف طالب,False,0.787
3279,two_col_81999.png,ما هو عدد سكان السنغال في عام 2018؟,15.85,١٥.٨٥,augmented,15.85 مليون,True,0.731
3280,two_col_80809.png,كم عدد المؤسسات التي عالجت الشاي والقهوة في الدنمارك عام 2018؟,30,٣٠,augmented,30 عدد المؤسسات التي عالجت الشاي والقهوة في الدنمارك عام 2018.,True,1.335
3281,two_col_60656.png,كم أنفقت المسافرون المحليون في أوروبا عام 2020؟,630.9,٦٣٠.٩,augmented,630.9 $,True,0.969
3282,two_col_103188.png,ما هو الطلب المحلي على بيروكسيد الهيدروجين في كوريا الجنوبية عام 2019؟,339514,٣٣٩٥١٤,augmented,"350,000 metric tons",False,1.819
3283,two_col_62066.png,ما هي نسبة مساهمة قطاع السفر والسياحة في الناتج المحلي الإجمالي لأيرلندا في عام 2018؟,17.9,١٧.٩,augmented,17.9 مليار يورو,True,1.976
3284,two_col_5163.png,ما هو أكثر برنامج رسوم متحركة شعبية بين البالغين في الولايات المتحدة حتى يونيو 2018؟,Scooby-Doo,سكوبي دو,augmented,Bugs Bunny 11%,False,0.755
3286,two_col_42065.png,كم عدد المسلسلات المكتوبة التي كانت قيد الإنتاج لموسم 2014-15؟,21,٢١,augmented,26، 23، 21، 21، 19,True,0.802
3287,two_col_3479.png,كم عدد الأشخاص الذين استخدموا الإنترنت يوميًا في بريطانيا العظمى في عام 2020؟,46.6,٤٦.٦,augmented,46.6 مليون,True,0.824
3288,two_col_3479.png,كم عدد الأشخاص الذين استخدموا الإنترنت يوميًا في بريطانيا العظمى عام 2016؟,41.8,٤١.٨,augmented,38.7 مليون,False,0.721
3289,two_col_81060.png,ما هو مبلغ صافي الأقساط لشركة التأمين الوطني في عام 2020؟,26406.98,٢٦٤٠٦.٩٨,augmented,26 406.98 مليون دولار,False,0.891
3290,two_col_6142.png,ما هو معدل معرفة القراءة والكتابة للأشخاص الذين تبلغ أعمارهم 15 عامًا فما فوق في سنغافورة عام 2019؟,97.5,٩٧.٥,augmented,97.5%,True,0.835
3291,two_col_102691.png,ما هو حجم دوران قطاع الاتصالات التشيكي في عام 2008؟,5798.7,٥٧٩٨.٧,augmented,5 798.7 مليون يورو,False,1.314
3292,two_col_100301.png,ما هي المدينة في كندا التي شهدت أكبر كمية من الهطول المطري في الفترة من 1971 إلى 2000؟,Victoria,فيكتوريا,augmented,"سانت جونز 1,513.7",False,0.883
3293,two_col_100301.png,كم مليمتر من الهطول المطري سجلت فيكتوريا سنوياً من عام 1971 إلى عام 2000؟,883.3,٨٨٣.٣,augmented,883.3 mm,True,0.718
3294,two_col_62059.png,كم عدد البالغين في الولايات المتحدة الذين تلقوا علاجًا للصحة العقلية أو استشارات في عام 2019؟,40.2,٤٠.٢,augmented,40.2 مليون شخص,True,0.743
3295,two_col_4001.png,"كم عدد الأشخاص الذين توفوا بسبب المجاعة لكل 100,000 شخص في عشرينيات القرن الماضي؟",814,٨١٤,augmented,814، 343، 409، 578، 500,True,0.762
3296,multi_col_40439.png,ما هي نسبة البالغين الذين شاهدوا الدوري الأمريكي لكرة القدم في عام 2017 عبر التلفزيون والذين تتراوح أعمارهم بين 18 و 34 عامًا؟,23.3,٢٣.٣,augmented,30.2%,False,0.713
3297,multi_col_40439.png,ما هي نسبة البالغين الذين شاهدوا الدوري الأمريكي لكرة القدم في عام 2011 على التلفزيون؟,33,٣٣,augmented,10.8%,False,1.305
3298,two_col_101332.png,ما هو إجمالي حجم السلع (GMV) لـ Jumia في عام 2019؟,1097.6,١٠٩٧.٦,augmented,1 097.6 مليون دولار,False,0.801
3299,two_col_101332.png,ما هو حجم السلع المجمعة الذي حققته جوميا في عام 2020؟,836.5,٨٣٦.٥,augmented,$836.5 مليون,True,2.067
3300,two_col_21142.png,كم عدد السيارات المتوقع أن تكون مزودة بناقل حركة أوتوماتيكي بحلول عام 2015؟,28.65,٢٨.٦٥,augmented,28.65 مليون سيارة,True,1.646
3301,two_col_21142.png,كم عدد السيارات والمركبات الخفيفة المجهزة بناقل حركة أوتوماتيكي في عام 2010؟,25.03,٢٥.٠٣,augmented,25.03 مليون وحدة,True,0.794
3302,two_col_20188.png,ما هي الكثافة السكانية لفلوريدا لكل ميل مربع في عام 2018؟,397.2,٣٩٧.٢,augmented,397.2 سكان لكل ميل مربع,True,1.328
3303,two_col_42273.png,ما هي نسبة مستخدمي سناب شات من البالغين عبر الإنترنت في المملكة المتحدة عام 2018؟,29,٢٩,augmented,29%,True,0.781
3304,two_col_24465.png,كم عدد العلامات التجارية التي استهدفتها الهجمات في أكتوبر 2020؟,532,٥٣٢,augmented,550 علامة تجارية.,False,0.832
3305,two_col_100403.png,ما هو الطلب المحلي على الأسمدة المركبة في كوريا الجنوبية عام 2019؟,869044,٨٦٩٠٤٤,augmented,"1,000,000 طن",False,0.803
3306,two_col_22797.png,كم عدد المتاجر التي كانت تديرها سالفاتوري فيراغامو حتى 31 ديسمبر 2019؟,393,٣٩٣,augmented,393 متجرًا,True,0.669
3307,two_col_23363.png,متى انتهى التوظيف في المملكة المتحدة؟,2020,٢٠٢٠,augmented,لا,False,0.794
3309,two_col_23363.png,كم عدد الأشخاص الذين كانوا موظفين في المملكة المتحدة في عام 2020؟,32.46,٣٢.٤٦,augmented,32.46 مليون,True,0.859
3310,two_col_40282.png,من هو قائد التشييد المهني لفريق سان فرانسيسكو 49رز؟,Jerry Rice,جيري رايس,augmented,لا,False,0.832
3311,two_col_63334.png,ما هي قيمة شحنة منتجات حبوب الإفطار في الولايات المتحدة عام 2016؟,8.7,٨.٧,augmented,$8.7 billion,True,0.702
3312,two_col_23188.png,من هو قائد المساعدات المهنية لفريق لوس أنجلوس ليكرز؟,Magic Johnson,ماجيك جونسون,augmented,ماجيك جونسون,True,0.881
3313,multi_col_80655.png,ما هو العام الذي حقق أعلى نسبة من الشركات الصغيرة والمتوسطة التي حققت أرباحًا؟,2017,٢٠١٧,augmented,2018,False,0.971
3314,multi_col_80655.png,ما هي نسبة المنشآت الصغيرة والمتوسطة التي حققت أرباحًا في عام 2017؟,74,٧٤,augmented,79%,False,0.874
3315,two_col_2481.png,ما هي قيمة مؤشر قطر في عام 2020؟,0.31,٠.٣١,augmented,لا,False,0.91
3316,two_col_42931.png,ما هو معدل وفيات الرضع في رومانيا عام 2019؟,5.7,٥.٧,augmented,5.7 وفيات لكل 1000 ولادة,True,0.867
3317,two_col_5540.png,ما هو معدل توظيف الرجال في الولايات المتحدة في عام 2020؟,62.4,٦٢.٤,augmented,64%,True,0.825
3318,two_col_81911.png,ما هو معدل التضخم في ديسمبر 2018؟,2.3,٢.٣,augmented,2.36%,True,1.662
3319,two_col_22507.png,ما هو اسم شركة صناعة الأغذية الفنلندية؟,Fazer,يفعل,augmented,Fazer,True,0.771
3320,two_col_22507.png,"ما هي شركة تصنيع الألبان التي احتلت المرتبة الخامسة في تصنيف ""بز"" للعلامات التجارية الرائدة في فنلندا؟",Valio,فاليو,augmented,Valio,True,0.775
3321,two_col_61835.png,ما التطبيق الذي شكل أكثر من ثلث حركة المرور في فترة الذروة في المصب في مارس 2016؟,Netflix,نتفليكس,augmented,نعم,False,0.792
3322,two_col_103746.png,ما هو المبلغ التقديري للمدفوعات الصحية من الجيب الخاص في الولايات المتحدة في عام 2020؟,405.1,٤٠٥.١,augmented,$405.1 مليار,True,0.904
3323,multi_col_80710.png,ما هي نسبة الرجال في الصين الذين رأوا في عام 2012 أن المظهر الجيد ميزة للزواج من شخص من خارج الصين؟,2,٢,augmented,21%,False,1.369
3324,two_col_42146.png,ما هي القيمة الوسيطة لمضاعف قيمة الاندماج والاستحواذ إلى الإيرادات في عام 2015؟,5.1,٥.١,augmented,5.1,True,0.748
3325,two_col_43290.png,كم بلغت صفقات الاندماج والاستحواذ في قطاع الخدمات اللوجستية والنقل في عام 2020؟,84.3,٨٤.٣,augmented,84.3 مليار دولار,True,1.112
3326,two_col_62096.png,كم عدد الطلاب المسجلين في المدارس الابتدائية والثانوية الحكومية في كندا في العام الدراسي 2018/19؟,4.92,٤.٩٢,augmented,4.92 مليون طالب,True,0.873
3327,two_col_103466.png,ما يعادل كم من النفط كانت واردات الكهرباء الصافية في عام 2019؟,1.8,١.٨,augmented,1.6 مليون طن مكافئ.,False,0.758
3328,two_col_103466.png,ما هو مقدار النفط المكافئ الذي تم استيراده في عام 2016؟,1.5,١.٥,augmented,1.8 مليون طن مكافئ,False,0.919
3329,two_col_40492.png,في أي عام سجلت شركة سمارت أدنى أرقام مبيعات لها في عقد من الزمان؟,2020,٢٠٢٠,augmented,2012,False,1.028
3330,two_col_63151.png,ما هي النسبة المئوية من سوق تطبيقات مكافحة الفيروسات في أمريكا الشمالية التي استحوذت عليها مايكروسوفت بين مايو 2012 ونوفمبر 2012؟,32,٣٢,augmented,32%,True,0.958
3331,two_col_63740.png,كم عدد طرازات المركبات الكهربائية بالبطارية (BEV) الجديدة المتوقع إطلاقها عالميًا بين عامي 2015 و 2020؟,55,٥٥,augmented,14، 17، 44، 73، 59، 55,True,1.23
3332,two_col_83156.png,ما هو معدل البطالة بين الشباب في الأوروغواي عام 2020؟,27.1,٢٧.١,augmented,27.05%,True,1.294
3333,two_col_4251.png,كم عدد التطبيقات في متجر جوجل بلاي التي حصلت على أقل من 3 تقييمات من المستخدمين؟,1538740,١٥٣٨٧٤٠,augmented,"1,500,000",True,0.913
3334,two_col_1265.png,ما هو الربح التشغيلي لشركة فولكس فاجن في عام 2020؟,9675,٩٦٧٥,augmented,"$-1,500 مليون يورو",False,0.788
3335,multi_col_80336.png,ما هي قيمة صادرات منتجات المأكولات البحرية المُحضَّرة والمُعبَّأة من كندا بالدولار في مارس 2021؟,299,٢٩٩,augmented,$450 مليون,False,2.541
3336,two_col_40373.png,ما هي أكثر مدينة تلوثاً في البلاد في عام 2020؟,Toluca,تولوكا,augmented,تولكا 27.1، تيخوانا 26.1، بويبلا 24.6، غوادالاخارا 23.9، غارسيا 23.6، إليندي زاباتا 23.5، نيزاهوالكويت 23.4، خواريز 22.9، ميناتيتلان 22.8، كاديريتي دي موريليس 22.7، إستيبيك دي موريليس 22.4، فيرستون كارينزا 21.3، تالابانكا 21.2، مكسيكو سيتي 20.9، مكسيكو 20.7، أكابولكو 20.6، ليرن 20.5، جنرال إيسكوبيدو 18.9، مكسيكو سيتي 18.8، بينيتو خوارز 18.7، سيتايا 18.6.,False,5.353
3337,two_col_103853.png,"ما كان عدد زيارات أقسام الطوارئ المتعلقة بالأسنان لكل 100,000 أمريكي في عام 2009؟",890,٨٩٠,augmented,"890 زيارات لكل 100,000 أمريكي.",True,0.781
