id,imgname,query,ground_truth,type,model_answer,evaluation_passed,run_time
2778,multi_col_21.png,What percentage of all characters in the U.S. were Worgen?,4.9,augmented,15.2%,False,1.607
2779,two_col_21396.png,What was Liberia's gross domestic product in 2018?,3.26,augmented,4.45,False,1.047
2780,two_col_103510.png,What was the number one technology company in Belgium in 2020?,proUnity,augmented,1000000,False,1.084
2781,two_col_80378.png,Who is the career receiving leader of the Detroit Lions?,Calvin Johnson,augmented,Calvin Johnson,True,1.12
2782,two_col_20368.png,What was the brand value of the Seattle Sounders FC in 2012?,58,augmented,58,True,1.204
2783,two_col_61428.png,Who was the most valuable player at the 2018 FIFA World Cup?,Cristiano Ronaldo,augmented,100,False,1.4
2784,two_col_61428.png,What was Cristiano Ronaldo's market value?,100,augmented,100,True,1.152
2785,two_col_4835.png,Who scored 153 goals in 171 appearances for Ajax?,Marco van Basten,augmented,153,False,1.074
2786,two_col_4835.png,How many goals did Cruyff score in 233 appearances?,153,augmented,158,True,1.344
2787,two_col_4835.png,Who was Ajax's all-time top scorer in 2020?,Johan Cruyff,augmented,158,False,1.119
2788,two_col_4105.png,What was the only non-British company in the UK?,Starbucks,augmented,"2,655",False,1.268
2789,two_col_4105.png,How many stores did Starbucks have in the UK in January 2019?,992,augmented,2655,False,1.151
2790,two_col_4105.png,What was the largest coffee chain in the UK by number of outlets as of January 2019?,Costa,augmented,2655,False,1.018
2791,multi_col_100862.png,What percentage of the U.S. defense budget is Medicare?,15,augmented,23%,False,1.094
2792,two_col_60980.png,What was the area of arable land in Mexico in 2017?,23.91,augmented,25.8,False,1.151
2793,two_col_61509.png,What was the result of the decrease in photography equipment revenues from Q1 2019 to Q1 2020?,0.71,augmented,0.96,False,1.115
2794,two_col_5277.png,What was streaming revenue in the U.S. in 2020?,10.1,augmented,10.1,True,1.083
2795,two_col_5277.png,How much was streaming revenue in the U.S. in 2014?,1.9,augmented,10.1,False,1.037
2796,two_col_61281.png,What year did global primary production volumes for nickel last?,2014,augmented,"1,760",False,1.119
2797,two_col_1104.png,How many retail prescriptions will be filled in 2019?,4.38,augmented,4.98,False,1.103
2798,two_col_22187.png,How much was the revenue of the St. Louis Blues in the 2019/20 season?,129,augmented,171,False,1.093
2799,two_col_20311.png,What percentage of Cargill's workers are Latin Americans?,22,augmented,36%,False,1.508
2800,two_col_2979.png,What was the most valuable NASCAR racing team in 2019?,Hendrick Motorsports,augmented,315,False,1.378
2801,two_col_81236.png,"What was the price of corn per bushel on April 8, 2011?",7.74,augmented,7.96,True,1.062
2802,two_col_5240.png,What was the highest divorce rate per 1000 people in Poland in 2006?,1.9,augmented,1.8,False,1.176
2803,two_col_104732.png,What was the trade union density in the education sector in 2018?,47.6,augmented,50%,False,1.079
2804,two_col_62787.png,What was the storage capacity of DHL in the U.S. and Canada in 2020?,139.6,augmented,101,False,1.439
2805,two_col_41396.png,How many internet users were there in South Korea between 1999 and 2020?,46.82,augmented,50,False,1.246
2806,two_col_41692.png,What was the Rakuten Group's domestic gross transaction value in the third quarter of 2016?,2197,augmented,"2,197",True,1.424
2807,multi_col_80248.png,What is the expected revenue from clinical IT systems by 2022?,14572.5,augmented,"14,572.5",True,1.114
2808,multi_col_80248.png,What was the value of the healthcare IT market in 2015?,6122.5,augmented,145725,False,1.029
2809,two_col_100428.png,When was the lowest mark of the Russian public catering market growth recorded?,2015,augmented,1.7%,False,1.064
2810,two_col_100428.png,How much did the Russian public catering market volume grow in 2018?,4.2,augmented,4.2%,True,1.095
2811,two_col_102406.png,What was the previous year's revenue for Sleep Country?,586.9,augmented,623,False,1.09
2812,two_col_102406.png,How much Canadian dollars did Sleep Country generate in 2018?,623,augmented,623,True,1.136
2813,two_col_20757.png,What was Singapore's tourism contribution forecast to increase to in 2020?,4,augmented,5.5%,False,1.074
2814,two_col_1395.png,What was the growth of the real GDP in Turkey in 2020?,1.79,augmented,6.04%,False,1.097
2815,two_col_103189.png,What was the value of zero-coupon bonds issued by the public administration in Italy as of November 2020?,5200,augmented,2500,False,1.084
2816,two_col_103189.png,What was the highest value of zero-coupon bonds in May 2020?,5200,augmented,2500,False,1.124
2817,two_col_2187.png,How many people attended Jean-Michel Jarre's concert in 1997?,3.5,augmented,3.5,True,1.076
2818,two_col_23175.png,How much did Algeria's real GDP increase in 2019?,0.8,augmented,1.1%,False,1.074
2819,two_col_5720.png,What was the top English-language publisher on Instagram as of January 2018?,9gag,augmented,223.91,False,1.182
2820,two_col_5720.png,How many user interactions did 9gag have?,223.91,augmented,223.91,True,1.137
2821,two_col_5720.png,How many user interactions did The Shade Room have on Instagram?,131.13,augmented,223.91,False,1.434
2822,two_col_92.png,How many deaths were there among the COVID-19 cases?,602401,augmented,"602,401",True,1.112
2824,two_col_4217.png,Where did the Tour de France winner come from?,Italy,augmented,36,False,1.438
2825,two_col_2828.png,How much was alphabroder's revenue in 2014?,815,augmented,8115,False,1.492
2826,two_col_83325.png,What percentage of Danish households own at least one smartphone in 2021?,90,augmented,90%,True,1.014
2827,two_col_83325.png,What percentage of Danish households owned a smartphone in 2012?,50,augmented,90%,False,1.049
2828,two_col_24398.png,In what year was BMW's sales volume the lowest since?,2014,augmented,46.01,False,1.07
2829,two_col_21145.png,What was Perdua's revenue in 2018?,10.22,augmented,11.73,False,1.024
2830,two_col_21145.png,"What was Perdua's revenue in Malaysian ringgit in the fiscal year ending December 31, 2019?",11.73,augmented,11.73,True,1.065
2831,two_col_23916.png,What was the population of Lebanon in 2020?,6.83,augmented,6.83,True,1.071
2832,two_col_22949.png,How many views did cosmetics content have on youtube as of July 2017?,156,augmented,219,False,1.054
2833,two_col_22949.png,How many video views did hair content generate on youtube in July 2017?,87,augmented,219,False,1.172
2834,two_col_24647.png,What was the revenue index of the hospitality industry in the Netherlands in the first quarter of 2019?,105.6,augmented,55.4,False,1.312
2835,two_col_24647.png,What was the revenue index of the Dutch hospitality industry in the second quarter of 2019?,55.4,augmented,55.4,True,1.178
2836,two_col_41744.png,In what year did Schneider National's truckload segment end its fiscal year?,2020,augmented,2019,False,1.037
2837,two_col_41744.png,In what year was Schneider National's truckload segment last in business?,2015,augmented,2019,False,1.041
2838,two_col_21157.png,How many tourists arrived at accommodation establishments in Spain in 2017?,129.4,augmented,129.4,True,1.087
2839,two_col_82190.png,What is the projection for U.S. spending on 3D printers in 2019?,5,augmented,5,True,1.028
2840,two_col_436.png,How many battery electric vehicles were in use globally in 2019?,4.79,augmented,4.79,True,1.249
2841,two_col_5795.png,What was the most populated autonomous community in Spain as of January 2019?,Andalusia,augmented,14.77,False,1.396
2842,two_col_5795.png,Which autonomous Spanish city had the highest birth rate of Spanish cities in 2019?,Melilla,augmented,14.77,False,1.262
2843,two_col_5795.png,Which Spanish city had the lowest birth rate in 2019?,Asturias,augmented,14.77,False,1.187
2844,two_col_102241.png,What percentage of Protestants worldwide lived in Europe in 2010?,12.6,augmented,36.9%,False,1.067
2845,two_col_101583.png,What was the monthly sales of cannabis in Quebec in July of 2020?,43.9,augmented,41.05,False,1.17
2846,two_col_43569.png,How many accessories and gear did the adidas Group produce in 2020?,100,augmented,100,True,1.012
2847,two_col_5828.png,What was the regular season home attendance of the New York Yankees in 2019?,3.3,augmented,3.3,True,1.155
2848,two_col_21049.png,What was the average ticket price for Washington Wizards games in 2006/07?,46.83,augmented,51.21,False,1.155
2849,two_col_80761.png,How many deaths were caused by citalopram in 2012?,101,augmented,37,False,1.103
2850,two_col_80761.png,How many deaths were caused by citalopram in 2019?,37,augmented,37,True,1.22
2851,two_col_6297.png,What was the profit attributable to SAP in 2020?,5145,augmented,"5,145",True,1.133
2852,two_col_102387.png,What was the most punctual U.S. regional airline in 2020?,Endeavor Air,augmented,89.16%,False,1.105
2853,two_col_103552.png,What was the total amount of canola oil inputs in 2011?,847,augmented,4153,False,3.403
2854,multi_col_101062.png,How many Facebook followers did the Detroit Lions football team have in February 2021?,1.82,augmented,2.82,False,1.14
2855,two_col_61099.png,What year is there a forecast for security software installed on mobile devices?,2018,augmented,1300,False,1.428
2856,two_col_43716.png,When was the highest transport volume achieved?,2007,augmented,343.4,False,1.086
2857,two_col_43716.png,What was Germany's transport volume in the road freight sector in 2019?,311869,augmented,343.4,False,1.174
2858,two_col_100144.png,What was the previous month's total in U.S. dollars in tax from sports betting?,10.36,augmented,40,False,1.651
2859,two_col_100144.png,How many dollars did New Jersey generate in tax from sports betting in February 2021?,5.8,augmented,45,False,1.461
2860,two_col_82303.png,How many hospitals in Alabama were owned by the state or the local government in 2019?,36,augmented,101,False,1.035
2861,two_col_2080.png,What was the total domestic consumption expenditure in the UK from 2005 to 2019?,1389932,augmented,"1,525,669",False,1.162
2862,two_col_40348.png,How many Facebook fans did Manchester United have in November 2019?,73.28,augmented,73.28,True,1.478
2863,two_col_81627.png,How many pharmacists were employed in the UK in 2019?,58640,augmented,65000,False,1.032
2864,two_col_104649.png,Which state had the largest poultry population in India in 2019?,Telangana,augmented,Tamil Nadu,False,1.009
2865,two_col_104649.png,What was Tamil Nadu's poultry population in 2019?,120.8,augmented,100,False,1.143
2867,two_col_1345.png,How many deaths were due to tuberculosis in 2018?,542,augmented,542,True,1.226
2868,two_col_4295.png,What is the name of the non-governmental organization in Italy?,Save the Children Italia Onlus,augmented,113197,False,1.085
2869,two_col_2687.png,What was the revenue of Barcelona in the 2018/19 season?,840.8,augmented,840.8,True,1.348
2870,two_col_24468.png,How much did James Patterson earn between June 2018 and June 2019?,70,augmented,70,True,1.067
2871,two_col_2914.png,How many people in urban areas of China were unemployed in 2019?,9.45,augmented,9.45,True,1.175
2872,two_col_2914.png,What was the number of unemployed people in the previous year?,9.74,augmented,9.45,True,1.091
2873,two_col_2127.png,What was the previous year's total of visitors to Yellowstone National Park?,4.02,augmented,4.26,False,1.142
2874,two_col_2127.png,How many visitors has Yellowstone received annually since 2008?,4.02,augmented,3.81,False,1.046
2875,two_col_2127.png,How many visitors did Yellowstone attract in 2020?,3.81,augmented,3.81,True,1.177
2876,two_col_22827.png,What was Naver Corporation's revenue in 2020?,5304.15,augmented,"5,300.15",True,1.07
2877,two_col_42181.png,In what year was a peak in sales of the Ford Fiesta observed?,2015,augmented,2015,True,1.209
2878,two_col_1248.png,How much was King's revenue in the U.S. in 2020?,2164,augmented,2.164,False,1.573
2879,two_col_462.png,What was the U.S. underemployment rate in July 2017?,12.5,augmented,12.5%,True,1.064
