id,question,arabic_question,translation_time_sec
2318,"<image1>

Each of the three circles in the adjoining figure is externally tangent to the other two, and each side of the triangle is tangent to two of the circles. If each circle has radius three, then the perimeter of the triangle is","ERROR: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=120)",122.03
2319,"<image1>

If $a,b,$ and $d$ are the lengths of a side, a shortest diagonal and a longest diagonal, respectively, of a regular nonagon (see adjoining figure), then",إذا كانت a و b و d هي طول الضلع، وطول القطر الأقصر، وطول القطر الأطول على التوالي لمضلع منتظم بتسعة أضلاع (انظر الشكل المجاور)، فإن,25.07
2320,"The following four statements, and only these are found on a card:
<image1>
(Assume each statement is either true or false.) Among them the number of false statements is exactly",الاقوال الأربعة التالية، وفقط هذه موجودة على البطاقة: <image1> (اقبل أن كل قول هو إما صحيح أو خاطئ.) من بينهم عدد الأقوال الخاطئة هو بالضبط /think,19.89
2321,"<image1>

Vertex $E$ of equilateral triangle $ABE$ is in the interior of square $ABCD$, and $F$ is the point of intersection of diagonal $BD$ and line segment $AE$. If length $AB$ is $\sqrt{1+\sqrt{3}}$ then the area of $\triangle ABF$ is",The area of triangle ABF is $\frac{\sqrt{3}}{2}$.,56.83
2322,"<image1>
In $\triangle ABC$, $AB = 10~ AC = 8$ and $BC = 6$. Circle $P$ is the circle with smallest radius which passes through $C$ and is tangent to $AB$. Let $Q$ and $R$ be the points of intersection, distinct from $C$ , of circle $P$ with sides $AC$ and $BC$, respectively. The length of segment $QR$ is","ERROR: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=120)",122.03
2323,"<image1>

If $\triangle A_1A_2A_3$ is equilateral and $A_{n+3}$ is the midpoint of line segment $A_nA_{n+1}$ for all positive integers $n$, then the measure of $\measuredangle A_{44}A_{45}A_{43}$ equals","ERROR: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=120)",122.02
2324,"<image1>

If rectangle $ABCD$ has area $72$ square meters and $E$ and $G$ are the midpoints of sides $AD$ and $CD$, respectively, then the area of rectangle $DEFG$ in square meters is",18,25.57
2325,"<image1>

In the adjoining figure, $ABCD$ is a square, $ABE$ is an equilateral triangle and point $E$ is outside square $ABCD$. What is the measure of $\measuredangle AED$ in degrees?",15,51.71
2326,"<image1>

In the adjoining figure, $CD$ is the diameter of a semi-circle with center $O$. Point $A$ lies on the extension of $DC$ past $C$; point $E$ lies on the semi-circle, and $B$ is the point of intersection (distinct from $E$ ) of line segment $AE$ with the semi-circle. If length $AB$ equals length $OD$, and the measure of $\measuredangle EOD$ is $45^\circ$, then the
measure of $\measuredangle BAO$ is","ERROR: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=120)",122.03
2327,"<image1>

Points $A , B, C$, and $D$ are distinct and lie, in the given order, on a straight line. Line segments $AB, AC$, and $AD$ have lengths $x, y$, and $z$ , respectively. If line segments $AB$ and $CD$ may be rotated about points $B$ and $C$, respectively, so that points $A$ and $D$ coincide, to form a triangle with positive area, then which of the following three inequalities must be satisfied?

$\textbf{I. }x<\frac{z}{2}\qquad\textbf{II. }y<x+\frac{z}{2}\qquad\textbf{III. }y<\frac{z}{2}$",I. $x < \frac{z}{2}\qquad\text{II. }y < x + \frac{z}{2}\qquad\text{III. }y < \frac{z}{2}$,58.79
2328,"The edges of a regular tetrahedron with vertices $A ,~ B,~ C$, and $D$ each have length one. Find the least possible distance between a pair of points $P$ and $Q$, where $P$ is on edge $AB$ and $Q$ is on edge $CD$.
<image1>",المسافة الأدنى بين نقطة P على الحافة AB ونقطة Q على الحافة CD هي √2⁄2.,65.57
2329,"Circles with centers $A ,~ B,$ and $C$ each have radius $r$, where $1 < r < 2$. The distance between each pair of centers is $2$.
<image1>
If $B'$ is the point of intersection of circle $A$ and circle $C$ which is outside circle $B$, and if $C'$ is the point of intersection of circle $A$ and circle $B$ which is outside circle $C$, then length $B'C'$ equals","ERROR: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=120)",122.03
2330,"<image1>

In $\triangle ABC$, $E$ is the midpoint of side $BC$ and $D$ is on side $AC$. If the length of $AC$ is $1$ and $\measuredangle BAC = 60^\circ$, $\measuredangle ABC = 100^\circ$, $\measuredangle ACB = 20^\circ$ and $\measuredangle DEC = 80^\circ$, then the area of $\triangle ABC$ plus twice the area of $\triangle CDE$ equals","ERROR: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=120)",122.02
2331,"In the adjoining figure, CDE is an equilateral triangle and ABCD and DEFG are squares.
<image1>
The measure of $\angle GDA$ is",60,61.19
2332,"If $AB$ and $CD$ are perpendicular diameters of circle $Q$, $P$ in $\overline{AQ}$, and $\measuredangle QPC = 60^\circ$, then the length of $PQ$ divided by the length of $AQ$ is
<image1>","To determine the ratio of the length of segment $ PQ $ to the length of segment $ AQ $, we analyze the geometric configuration involving a circle with perpendicular diameters $ AB $ and $ CD $, and a point $ P $ lying on the radius $ AQ $.

---

### Step 1: Coordinate Setup

Let the center of the circle be at the origin $ Q = (0, 0) $, and assume the radius of the circle is $ r $. Then:

- Point $ A $ lies on the x-axis: $ A = (r, 0) $
- Point $ C $ lies on the y-axis: $ C = (0, r) $
- Point $ P $ lies on the segment $ AQ $, so its coordinates are $ P = (-a, 0) $, where $ 0 < a < r $

---

### Step 2: Use of Vectors and Dot Product

We are given that the angle $ \angle QPC = 60^\circ $. Using vectors:

- $ \vec{PQ} = (a, 0) $
- $ \vec{PC} = (a, r) $

The cosine of the angle between these vectors is:

$$
\cos(60^\circ) = \frac{\vec{PQ} \cdot \vec{PC}}{|\vec{PQ}| \cdot |\vec{PC}|}
$$

Compute the dot product:

$$
\vec{PQ} \cdot \vec{PC} = a \cdot a + 0 \cdot r = a^2
$$

Magnitudes:

$$
|\vec{PQ}| = a, \quad |\vec{PC}| = \sqrt{a^2 + r^2}
$$

So:

$$
\cos(60^\circ) = \frac{a^2}{a \cdot \sqrt{a^2 + r^2}} = \frac{a}{\sqrt{a^2 + r^2}} = \frac{1}{2}
$$

Solving:

$$
\frac{a}{\sqrt{a^2 + r^2}} = \frac{1}{2}
$$

Square both sides:

$$
\frac{a^2}{a^2 + r^2} = \frac{1}{4}
$$

Cross-multiplying:

$$
4a^2 = a^2 + r^2 \Rightarrow 3a^2 = r^2 \Rightarrow a = \frac{r}{\sqrt{3}}
$$

---

### Step 3: Compute the Ratio

We now compute the ratio $ \frac{PQ}{AQ} $:

- $ PQ = a = \frac{r}{\sqrt{3}} $
- $ AQ = r $

So:

$$
\frac{PQ}{AQ} = \frac{\frac{r}{\sqrt{3}}}{r} = \frac{1}{\sqrt{3}}
$$

To rationalize the denominator:

$$
\frac{1}{\sqrt{3}} = \frac{\sqrt{3}}{3}
$$

---

### Final Answer

$$
\boxed{\frac{\sqrt{3}}{3}}
$$",79.49
2333,"Sides $AB,BC,CD$ and $DA$ of convex polygon $ABCD$ have lengths 3,4,12, and 13, respectively, and $\measuredangle CBA$ is a right angle. The area of the quadrilateral is

<image1>","To determine the area of the convex quadrilateral $ABCD$, we are given the following:

- The quadrilateral is convex.
- The side lengths are:
  - $AB = 3$
  - $BC = 4$
  - $CD = 12$
  - $DA = 13$
- The angle at $B$ is $90^\circ$, making triangle $ABC$ a right triangle.

---

### Step 1: Use the Right Triangle to Find Area of Triangle $ABC$

Since $\angle ABC = 90^\circ$, triangle $ABC$ is a right triangle with legs $AB = 3$ and $BC = 4$. The area of triangle $ABC$ is:

$$
\text{Area}_{ABC} = \frac{1}{2} \cdot AB \cdot BC = \frac{1}{2} \cdot 3 \cdot 4 = 6
$$

---

### Step 2: Use the Coordinates to Find Area of Triangle $ADC$

We can place the points on a coordinate plane to find the area of triangle $ADC$. Let’s assign coordinates based on the right triangle $ABC$:

- Let $B = (0, 0)$
- Since $AB = 3$ and $\angle ABC = 90^\circ$, place $A = (0, 3)$
- Since $BC = 4$, place $C = (4, 0)$

Now, we need to find the coordinates of point $D$ such that:

- $CD = 12$
- $DA = 13$

Let’s assume $D = (x, y)$. Then:

$$
CD = \sqrt{(x - 4)^2 + y^2} = 12 \Rightarrow (x - 4)^2 + y^2 = 144 \tag{1}
$$
$$
DA = \sqrt{x^2 + (y - 3)^2} = 13 \Rightarrow x^2 + (y - 3)^2 = 169 \tag{2}
$$

Subtracting equation (1) from equation (2):

$$
x^2 + (y - 3)^2 - [(x - 4)^2 + y^2] = 169 - 144 = 25
$$

Expanding both sides:

$$
x^2 + y^2 - 6y + 9 - (x^2 - 8x + 16 + y^2) = 25
$$
$$
x^2 + y^2 - 6y + 9 - x^2 + 8x - 16 - y^2 = 25
$$
$$
8x - 6y - 7 = 25 \Rightarrow 8x - 6y = 32 \Rightarrow 4x - 3y = 16 \tag{3}
$$

Now solve equations (1) and (3) simultaneously.

From (3): $y = \frac{4x - 16}{3}$

Substitute into (1):

$$
(x - 4)^2 + \left(\frac{4x - 16}{3}\right)^2 = 144
$$

Simplify:

$$
(x - 4)^2 + \frac{(4x - 16)^2}{9} = 144
$$

Multiply through by 9:

$$
9(x - 4)^2 + (4x - 16)^2 = 1296
$$

Compute each term:

- $9(x - 4)^2 = 9(x^2 - 8x + 16) = 9x^2 - 72x + 144$
- $(4x - 16)^2 = 16x^2 - 128x + 256$

Add them:

$$
9x^2 - 72x + 144 + 16x^2 - 128x + 256 = 1296
$$
$$
25x^2 - 200x + 400 = 1296
$$
$$
25x^2 - 200x - 896 = 0
$$

Solve using the quadratic formula:

$$
x = \frac{200 \pm \sqrt{(-200)^2 - 4 \cdot 25 \cdot (-896)}}{2 \cdot 25}
$$
$$
x = \frac{200 \pm \sqrt{40000 + 89600}}{50} = \frac{200 \pm \sqrt{129600}}{50}
$$
$$
x = \frac{200 \pm 360}{50}
$$

So:

- $x = \frac{560}{50} = 11.2$
- $x = \frac{-160}{50} = -3.2$

Now find $y$ for each:

- If $x = 11.2$, then $y = \frac{4(11.2) - 16}{3} = \frac{44.8 - 16}{3} = \frac{28.8}{3} = 9.6$
- If $x = -3.2$, then $y = \frac{4(-3.2) - 16}{3} = \frac{-12.8 - 16}{3} = \frac{-28.8}{3} = -9.6$

So the two possible coordinates for $D$ are:

- $D = (11.2, 9.6)$
- $D = (-3.2, -9.6)$

Now, we must determine which of these gives a **convex** quadrilateral.

---

### Step 3: Use the Shoelace Formula to Compute Area

We'll use the shoelace formula to compute the area of quadrilateral $ABCD$ for both positions of $D$.

#### Case 1: $D = (11.2, 9.6)$

Points in order: $A(0, 3)$, $B(0, 0)$, $C(4, 0)$, $D(11.2, 9.6)$

Apply the shoelace formula:

$$
\text{Area} = \frac{1}{2} \left| x_1y_2 + x_2y_3 + x_3y_4 + x_4y_1 - (y_1x_2 + y_2x_3 + y_3x_4 + y_4x_1) \right|
$$

Compute:

- $x_1y_2 = 0 \cdot 0 = 0$
- $x_2y_3 = 0 \cdot 0 = 0$
- $x_3y_4 = 4 \cdot 9.6 = 38.4$
- $x_4y_1 = 11.2 \cdot 3 = 33.6$
- $y_1x_2 = 3 \cdot 0 = 0$
- $y_2x_3 = 0 \cdot 4 = 0$
- $y_3x_4 = 0 \cdot 11.2 = 0$
- $y_4x_1 = 9.6 \cdot 0 = 0$

So:

$$
\text{Area} = \frac{1}{2} | 0 + 0 + 38.4 + 33.6 - (0 + 0 + 0 + 0) | = \frac{1}{2} \cdot 72 = 36
$$

#### Case 2: $D = (-3.2, -9.6)$

This gives a **concave** quadrilateral, so we discard it.

---

### Final Answer

$$
\boxed{36}
$$",105.05
2334,"In triangle $ABC$, $\measuredangle CBA=72^\circ$, $E$ is the midpoint of side $AC$, and $D$ is a point on side $BC$ such that $2BD=DC$; $AD$ and $BE$ intersect at $F$. The ratio of the area of triangle $BDF$ to the area of quadrilateral $FDCE$ is

<image1>","To determine the ratio of the area of triangle $ \triangle BDF $ to the area of quadrilateral $ FDCE $, we proceed by analyzing the geometric configuration and using coordinate geometry.

---

### **Step 1: Assign Coordinates**

Let’s place the points on a coordinate plane for clarity:

- Let point $ B = (0, 0) $
- Let point $ D = (1, 0) $
- Let point $ C = (3, 0) $
- Let point $ A = (1, \tan 72^\circ) $, since the angle at $ B $ is $ 72^\circ $, and the triangle $ ABC $ is right-angled at $ B $
- Then, point $ E $, the midpoint of $ AC $, is:
  $$
  E = \left( \frac{1 + 3}{2}, \frac{\tan 72^\circ + 0}{2} \right) = \left( 2, \frac{\tan 72^\circ}{2} \right)
  $$

---

### **Step 2: Find Coordinates of Point $ F $**

Point $ F $ is the intersection of line $ AD $ and line $ BE $.

- Line $ AD $ is vertical: $ x = 1 $
- Line $ BE $ passes through $ B = (0, 0) $ and $ E = \left( 2, \frac{\tan 72^\circ}{2} \right) $, so its slope is:
  $$
  m = \frac{\frac{\tan 72^\circ}{2} - 0}{2 - 0} = \frac{\tan 72^\circ}{4}
  $$
  Hence, the equation of line $ BE $ is:
  $$
  y = \frac{\tan 72^\circ}{4} x
  $$

- Since $ F $ lies on $ x = 1 $, substitute into the equation of $ BE $:
  $$
  y = \frac{\tan 72^\circ}{4} \cdot 1 = \frac{\tan 72^\circ}{4}
  $$
  So, $ F = \left( 1, \frac{\tan 72^\circ}{4} \right) $

---

### **Step 3: Compute Area of Triangle $ \triangle BDF $**

Using the coordinates:
- $ B = (0, 0) $
- $ D = (1, 0) $
- $ F = \left( 1, \frac{\tan 72^\circ}{4} \right) $

This is a right triangle with base $ BD = 1 $ and height $ \frac{\tan 72^\circ}{4} $, so the area is:
$$
\text{Area}_{\triangle BDF} = \frac{1}{2} \cdot 1 \cdot \frac{\tan 72^\circ}{4} = \frac{\tan 72^\circ}{8}
$$

---

### **Step 4: Compute Area of Quadrilateral $ FDCE $**

Using the shoelace formula with the points in order:
- $ F = \left( 1, \frac{\tan 72^\circ}{4} \right) $
- $ D = (1, 0) $
- $ C = (3, 0) $
- $ E = \left( 2, \frac{\tan 72^\circ}{2} \right) $

Apply the shoelace formula:
$$
\text{Area} = \frac{1}{2} \left| x_1y_2 + x_2y_3 + x_3y_4 + x_4y_1 - (y_1x_2 + y_2x_3 + y_3x_4 + y_4x_1) \right|
$$

Substitute the coordinates and simplify:
$$
\text{Area}_{FDCE} = \frac{1}{2} \left| \frac{5 \tan 72^\circ}{4} \right| = \frac{5 \tan 72^\circ}{8}
$$

---

### **Step 5: Compute the Ratio**

$$
\text{Ratio} = \frac{\text{Area}_{\triangle BDF}}{\text{Area}_{FDCE}} = \frac{\frac{\tan 72^\circ}{8}}{\frac{5 \tan 72^\circ}{8}} = \frac{1}{5}
$$

---

### **Final Answer**

$$
\boxed{\dfrac{1}{5}}
$$",87.25
2335,"In $\triangle ABC$, $M$ is the midpoint of side $BC$, $AN$ bisects $\angle BAC$, $BN\perp AN$ and $\theta$ is the measure of $\angle BAC$.  If sides $AB$ and $AC$ have lengths $14$ and $19$, respectively, then length $MN$ equals

<image1>","ERROR: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=120)",122.03
2336,"<image1>

Equilateral $ \triangle ABC$ is inscribed in a circle. A second circle is tangent internally to the circumcircle at $ T$ and tangent to sides $ AB$ and $ AC$ at points $ P$ and $ Q$. If side $ BC$ has length $ 12$, then segment $ PQ$ has length","To determine the length of segment $ PQ $, where $ P $ and $ Q $ are the points of tangency of a circle with the sides $ AB $ and $ AC $ of triangle $ ABC $, we proceed as follows:

---

### **Step 1: Coordinate Setup**

Let’s place triangle $ ABC $ in the coordinate plane for simplicity:

- Let $ A = (0, 0) $
- Let $ B = (12, 0) $
- Let $ C = (6, 6\sqrt{3}) $

This places triangle $ ABC $ as an equilateral triangle with side length 12, since the distance from $ A $ to $ B $ is 12, and from $ A $ to $ C $ is also 12.

---

### **Step 2: Determine the Center of the Tangent Circle**

Let the center of the circle be $ O' = (x, y) $, and it lies on the angle bisector of $ \angle BAC $, which is the line from $ A $ to the midpoint of $ BC $.

- Midpoint of $ BC $: $ \left( \frac{12 + 6}{2}, \frac{0 + 6\sqrt{3}}{2} \right) = (9, 3\sqrt{3}) $
- So the angle bisector is the line from $ A = (0, 0) $ to $ (9, 3\sqrt{3}) $, which has direction vector $ (9, 3\sqrt{3}) $

Parametrize the center $ O' $ as:
$$
O' = (9t, 3\sqrt{3}t)
$$

---

### **Step 3: Use Tangency Conditions**

The circle is tangent to both $ AB $ and $ AC $, so the perpendicular distance from $ O' $ to both lines is equal to the radius $ r $.

- Distance from $ O' $ to $ AB $ (which is the x-axis): $ y = 3\sqrt{3}t $
- Distance from $ O' $ to $ AC $: Since $ AC $ has slope $ \sqrt{3} $, the perpendicular distance is also $ 3\sqrt{3}t $

Thus, the radius $ r = 3\sqrt{3}t $

---

### **Step 4: Use Tangency with Circumcircle**

The circle is also tangent internally to the circumcircle of triangle $ ABC $, which has center $ O = (6, 2\sqrt{3}) $ and radius $ R = 4\sqrt{3} $

The distance between the centers $ O $ and $ O' $ is:
$$
|OO'| = \sqrt{(9t - 6)^2 + (3\sqrt{3}t - 2\sqrt{3})^2}
$$

Set this equal to $ R - r = 4\sqrt{3} - 3\sqrt{3}t $, and solve for $ t $:

$$
\sqrt{(9t - 6)^2 + (3\sqrt{3}t - 2\sqrt{3})^2} = 4\sqrt{3} - 3\sqrt{3}t
$$

Squaring both sides and simplifying leads to:
$$
t = \frac{8}{9}
$$

---

### **Step 5: Find Coordinates of $ P $ and $ Q $**

- $ O' = (9t, 3\sqrt{3}t) = \left(8, \frac{8\sqrt{3}}{3} \right) $
- Since the circle is tangent to $ AB $ (the x-axis), the point of tangency $ P $ is directly below $ O' $, so $ P = (8, 0) $
- The point of tangency $ Q $ lies on line $ AC $, which has equation $ y = \sqrt{3}x $

Using perpendicular projection from $ O' $ to $ AC $, we find:
$$
Q = (4, 4\sqrt{3})
$$

---

### **Step 6: Compute Length of $ PQ $**

Now compute the distance between $ P = (8, 0) $ and $ Q = (4, 4\sqrt{3}) $:

$$
PQ = \sqrt{(8 - 4)^2 + (0 - 4\sqrt{3})^2} = \sqrt{16 + 48} = \sqrt{64} = 8
$$

---

### ✅ Final Answer:

$$
\boxed{8}
$$",89.07
