id,level,subject,image,question,ground_truth,model_answer,evaluation_passed,run_time,ComplexEval
1122,3,metric geometry - area,images/1122.jpg,"عندما ينزل السنجاب سايمون من شجرته إلى الأرضية، فإنه لا يتحرك أبدًا مسافة تزيد عن 5 م عن جذع شجرته. علاوة على ذلك، يبقى على مسافة لا تقل عن 5 م من حظيرة الكلاب. أي صورة تُظهر بدقة أكبر المنطقة التي يمكن العثور فيها على سايمون؟
<image1>",C,C,True,1.99,True
1123,3,transformation geometry,images/1123.jpg,تُطوى زاوية واحدة من ورقة مربعة إلى منتصف المربع، وبهذه الطريقة تتكون خماسيّة غير منتظمة. القيم العددية لمساحة الخماسيّة ومساحة المربع هي أعداد صحيحة متتالية. ما هي مساحة المربع؟,8,9,False,0.92,False
1124,4,combinatorial geometry,images/1124.jpg,يتكون الشكل من ثلاث مربعات، طول ضلع كل منها 1. تقع نقطة منتصف المربع العلوي تمامًا فوق الضلع المشترك للمربعين الآخرين. ما هي مساحة الجزء المظلل باللون الرمادي؟,1,0.5,False,0.835,False
1125,4,algebra,images/1125.jpg,شجيرة بها 10 أغصان. يحتوي كل غصن على 5 أوراق بالضبط، أو 2 ورقة وزهرة بالضبط. أي من الأرقام التالية يمكن أن يكون العدد الإجمالي لأوراق الشجيرة؟,E,20,False,1.158,False
1126,4,logic,images/1126.jpg,"يُطلى كل ضلع من أضلاع كل مثلث في الشكل إما باللون الأزرق أو الأخضر أو الأحمر. وقد طُلي أربعة من الأضلاع بالفعل. ما هو اللون الذي يمكن أن يحمله الخط المسمى ""x""، إذا كان يجب أن يحتوي كل مثلث على أضلاع جميعها بألوان مختلفة؟",A,الأحمر,False,0.772,False
1127,2,metric geometry - length,images/1127.jpg,"يُقسَّم مربع مساحته 30 إلى قسمين بواسطة قطره، ثم يُقسَّم إلى مثلثات كما هو موضح في الشكل. تُعطى بعض مساحات المثلثات في الشكل. أي من القطع المستقيمة $a, b, c, d, e$ للقطر هو الأطول؟",D,d,True,1.151,True
1128,4,algebra,images/1128.jpg,"يريد ريكي كتابة رقم واحد في كل قسم من الأقسام السبعة الموضحة في الشكل. تكون منطقتان متجاورتين إذا تشاركتان جزءًا من محيطهما. يجب أن يكون الرقم في كل منطقة هو مجموع جميع أرقام المناطق المجاورة لها. لقد وضع ريكي بالفعل أرقامًا في منطقتين. ما هو الرقم الذي يحتاج إلى كتابته في المنطقة المحددة بـ ""?""؟",6,1,False,1.274,False
1129,4,solid geometry,images/1129.jpg,يمتلك فلوريان سبع قطع من الأسلاك بأطوال 1 سم، 2 سم، 3 سم، 4 سم، 5 سم، 6 سم، و 7 سم. يستخدم بعض هذه القطع لتشكيل نموذج سلكي لمكعب طول ضلعه 1. ولا يريد أي تداخل في أجزاء الأسلاك. ما هو أقل عدد من قطع الأسلاك التي يمكنه استخدامها؟,4,4,True,1.103,True
1130,5,metric geometry - angle,images/1130.jpg,في شبه المنحرف $P Q R S$، الضلعان $P Q$ و $S R$ متوازيان. وأيضًا، $\angle \mathrm{RSP}=120^{\circ}$ و $\overline{R S}=\overline{S P}=\frac{1}{3} \overline{P Q}$. ما هو قياس الزاوية $\angle \mathrm{PQR}$؟,D,60°,False,0.952,False
1131,3,transformation geometry,images/1131.jpg,أي من إشارات الطريق له أكبر عدد من المحاور التناظرية؟,A,D,False,0.9,False
1132,5,metric geometry - angle,images/1132.jpg,ما هو مجموع الزاويتين المحدّدتين؟,C,180°,False,1.116,False
1133,3,transformation geometry,images/1133.jpg,بطاقة عليها مخطط مطبوع على أحد الجانبين والجانب الآخر أبيض سادة. يتم قلب البطاقة أولاً إلى الأسفل ثم إلى اليمين (انظر المخطط). أي صورة يتم الحصول عليها؟,B,C,False,1.82,False
1134,3,metric geometry - area,images/1134.jpg,في المستطيل $A B C D$، طول الضلع $A D$ هو $10 \mathrm{~سم}$. $M$ و $N$ هما نقطتا المنتصف للضلعين $A B$ و $C D$ على التوالي. ما هي مساحة المنطقة الرمادية؟,C,50 سم²,False,1.053,False
1135,3,graph theory,images/1135.jpg,خلال سباق دراجات يبدأ من D وينتهي عند B، سيتم السير على كل طريق وصل (بين المدن A و B و C و D) الموضح في الشكل مرة واحدة بالضبط. كم عدد المسارات الممكنة للسباق؟,6,4,False,1.777,False
1136,2,metric geometry - length,images/1136.jpg,يوجد داخل المربع ABCD أربعة مستطيلات متطابقة (انظر الشكل). محيط كل مستطيل هو 16 سم. فما هو محيط هذا المربع؟,E,محيط المربع هو 64 سم.,False,1.013,False
1137,4,solid geometry,images/1137.jpg,قامت آن بلصق بعض المكعبات معًا وحصلت على المجسم الموضح على اليمين. تديره لتفحصه من جوانب مختلفة. أي منظر لا يمكنها الحصول عليه؟,A,C,False,2.122,False
1138,2,metric geometry - length,images/1138.jpg,شريط ورق عرضه 3 سم، مظلم على جانب وفاتح على الجانب الآخر. يقع الشريط المطوي من الورق تمامًا داخل مستطيل طوله 27 سم وعرضه 9 سم (انظر الشكل). ما طول شريط الورق؟,D,طول شريط الورق 54 سم.,False,0.861,False
1139,4,solid geometry,images/1139.jpg,سبع مكعبات نرد متطابقة (كل منها يحمل نقاط 1، 2، 3، 4، 5، و 6 على أوجهها) ملتصقة معًا لتشكيل المجسم الموضح. الأوجه الملتصقة ببعضها تحمل كل منها نفس عدد النقاط. كم عدد النقاط التي يمكن رؤيتها على سطح المجسم؟,105,26,False,1.022,False
1140,2,metric geometry - length,images/1140.jpg,"في مربع مساحته 36، توجد أجزاء رمادية كما هو موضح في الشكل. مجموع مساحات جميع الأجزاء الرمادية هو 27. ما هو مجموع المسافات $a, b, c$ و $d$؟",9,9,True,1.052,True
1141,4,algebra,images/1141.jpg,يتكون مكعب كبير من 64 مكعبًا صغيرًا. مكعب واحد فقط من هذه المكعبات رمادي (انظر الرسم التوضيحي). يكون مكعبان جيرانًا إذا تشاركا وجهًا مشتركًا. في اليوم الأول، يلون المكعب الرمادي جميع مكعباته المجاورة باللون الرمادي. وفي اليوم الثاني، تقوم جميع المكعبات الرمادية مرة أخرى بتلوين جميع مكعباتها المجاورة باللون الرمادي. كم عدد المكعبات الصغيرة الـ 64 التي تكون رمادية في نهاية اليوم الثاني؟,17,26,False,1.108,False
1142,4,combinatorial geometry,images/1142.jpg,يوضح الشكل خماسي الأضلاع ويشير إلى طول كل ضلع. يتم رسم خمس دوائر بمركزاتها A و B و C و D و E. على كل ضلع من أضلاع الخماسي، تتلامس الدائرتان المرسومتان حول طرفي ذلك الضلع. ما هي النقطة التي هي مركز أكبر دائرة؟,A,C,False,1.59,False
1143,4,algebra,images/1143.jpg,تكتب سوسي عددًا صحيحًا موجبًا مختلفًا على كل مكعب من مكعبات الهرم الـ 14 (انظر الشكل). مجموع الأرقام التي تكتبها على المكعبات التسعة الواقعة في الأسفل هو 50. ويساوي الرقم الموجود على كل مكعب متبقٍ مجموع أرقام المكعبات الأربعة التي تقع تحته مباشرة. ما هو أكبر رقم يمكن كتابته على المكعب العلوي؟,118,14,False,0.957,False
1144,4,solid geometry,images/1144.jpg,يتكون مكعب طول ضلعه 3 من 15 مكعبًا وحدة سوداء و 12 مكعبًا وحدة بيضاء. في الشكل، يمكن رؤية خمسة من أوجه المكعب الكبير. أي من المناطق الموضحة أدناه هو الوجه السادس للمكعب الكبير؟,A,C,False,1.275,False
1145,3,metric geometry - area,images/1145.jpg,يُظهر الشكل مثلثاً متساوي الساقين، ويُشار فيه إلى الارتفاع، وتُقسَّم مساحته إلى خطوط بيضاء ورمادية متساوية العرض. ما الكسر الذي يمثل مساحة الجزء الأبيض من مساحة المثلث؟,A,1/2,False,1.075,False
1146,2,metric geometry - length,images/1146.jpg,يُظهر الشكل مستطيلين يتوازى أضلاعهما. بماذا يبلغ محيط المستطيل الأكبر زيادة عن محيط المستطيل الأصغر؟,E,المحيط = 6 m.,False,0.755,False
1147,3,transformation geometry,images/1147.jpg,ثنى بول قطعة من الورق، ثم ثقب بها ثقباً، وفتحها مرة أخرى. يبدو الورق المفتوح بعد ذلك مثل الصورة الموجودة على اليمين. على أي خط متقطع يمكن أن يكون بول قد ثنى الورق مسبقاً؟,D,A,False,1.472,False
1148,3,metric geometry - area,images/1148.jpg,تصنع بترا قطعة مجوهرات من قلبين أسودين و قلبين أبيضين. تبلغ مساحات القلوب $1 \mathrm{~cm}^{2}$ و $4 \mathrm{~cm}^{2}$ و $9 \mathrm{~cm}^{2}$ و $16 \mathrm{~cm}^{2}$ على التوالي. تضع القلوب فوق بعضها البعض كما هو موضح في الشكل وتلصقها معًا. ما هي المساحة الكلية للأجزاء السوداء المرئية؟,B,6 cm²,False,1.117,False
1149,5,arithmetic,images/1149.jpg,تبدأ نملة آني من الطرف الأيسر للعصا وتزحف $\frac{2}{3}$ من طول العصا. وتبدأ خنفساء بوب من الطرف الأيمن للعصا وتزحف $\frac{3}{4}$ من طول العصا. فما الكسر الذي يفصل بينهما من طول العصا بعد ذلك؟,D,$\frac{1}{12}$,False,1.353,False
1150,2,metric geometry - length,images/1150.jpg,يشكل الخط الأسود والخط المتقطع معًا سبعة مثلثات متساوية الأضلاع. طول الخط المتقطع هو 20 سم. ما طول الخط الأسود؟,D,طول الخط الأسود هو 40 سم.,False,1.073,False
1151,4,algebra,images/1151.jpg,تريد ريا كتابة رقم في كل صندوق. لقد كتبت بالفعل رقمين. يجب أن يكون مجموع الأرقام الخمسة هو 35، ومجموع الأرقام الثلاثة الأولى يجب أن يكون 22، ومجموع الأرقام الثلاثة الأخيرة يجب أن يكون 25. ما هو حاصل الضرب الذي ستحصل عليه ريا، إذا ضربت الرقمين في الصناديق الرمادية؟,63,12,False,1.067,False
1152,3,metric geometry - area,images/1152.jpg,تُعلَّم قطعتان طول كل منهما 1 سم على جانبين متقابلين لمربع طول ضلعه 8 سم. تُوصَل نقاط نهاية القطعتين ببعضها البعض كما هو موضح في الشكل. ما هي مساحة الجزء الرمادي؟,B,مساحة الجزء الرمادي = 28 سم².,False,1.316,False
