id,level,subject,image,question,ground_truth,model_answer,evaluation_passed,run_time
1432,4,metric geometry - length,images/1432.jpg,يتكون الشكل من ثلاث دوائر متساوية نصف القطر $R$. تقع مراكز هذه الدوائر على خط مستقيم مشترك يمر عبر الدائرة الوسطى بمركزها الذي يمر عبر مراكز الدائرتين الأخريين (انظر الشكل). ما هو محيط الشكل؟,A,\(6R\),False,0.584
1433,2,solid geometry,images/1433.jpg,يوضح الشكل شبكة ثماني الأوجه. أي حافة تلتقي بالحافة المسمّاة بـ x إذا طُويت الشبكة لتشكيل ثماني الأوجه؟,5,C,False,0.653
1434,4,metric geometry - area,images/1434.jpg,تقع رؤوس مربع زاويتان على نصف دائرة كما هو موضح، بينما تقع الرؤوس الأخرى على قطرها. نصف قطر الدائرة هو 1 سم. ما هي مساحة المربع؟,A,2,False,0.568
1435,3,algebra,images/1435.jpg,"يتكون المخطط من 16 نقطة والعديد من خطوط التوصيل كما هو موضح في الشكل. نملة عند النقطة A. مع كل حركة، يمكن للنملة أن تتحرك من النقطة التي تتواجد فيها حاليًا، على طول أحد خطوط التوصيل، إلى نقطة مجاورة. عند أي من النقاط P, Q, R, S, و T يمكن أن تكون النملة بعد 2019 حركة؟",C,"Q, S",False,0.626
1436,4,counting,images/1436.jpg,عندما يرتدي كوسمي قميصه الجديد بشكل صحيح، كما هو موضح في الشكل الأيسر، تشكل الخطوط الأفقية سبعة أقواس مغلقة حول جسده. هذا الصباح، قام بزرار قميصه بطريقة خاطئة، كما هو موضح في اليمين. فكم عدد الأقواس المفتوحة التي كانت حول جسد كوسمي هذا الصباح؟,1,B,False,0.633
1437,3,algebra,images/1437.jpg,في الجمع الموضح، تمثل الحروف المختلفة أرقامًا مختلفة، وتمثل الحروف المتشابهة أرقامًا متساوية. المجموع الناتج هو عدد مكون من أربعة أرقام، و B لا يساوي الصفر. ما هو مجموع أرقام هذا العدد؟,B,12,False,0.604
1438,3,combinatorial geometry,images/1438.jpg,توجد عدة أشكال يمكن تكوينها من تسعة مربعات طول ضلعها 1 سم متجاورة (انظر مثالاً بجانبه)، وأحدها له أكبر محيط. ما هو هذا المحيط؟,E,16,False,0.607
1439,4,metric geometry - area,images/1439.jpg,وُضعت أربع نقاط على شبكة من المربعات ذات الضلع $1 \mathrm{~cm}$. من المناطق المثلثية الممكنة التي يمكن الحصول عليها برؤوسها في ثلاث من هذه النقاط، يوجد منطقة ذات أكبر مساحة. ما هي هذه المساحة، بوحدة $\mathrm{cm}^{2}$؟,5.5,4,False,1.169
1440,4,metric geometry - area,images/1440.jpg,صنع مارتينيو طائرة ورقية ثنائية اللون بست قطع من شريط رقيق من الخيزران. استُخدم قطعتان للقطرين، وهما متعامدان. استُخدمت القطع الأربع الأخرى لتوصيل النقاط الوسطى على أضلاع الطائرة الورقية، كما هو موضح في الصورة. ما هي النسبة بين الجزأين الأزرق والأصفر في الطائرة الورقية؟,1,1:3,True,1.169
1441,4,metric geometry - length,images/1441.jpg,أقصر طريق من أتاون إلى سيتاون يمر عبر بيتاون. عند العودة عبر هذا الطريق من سيتاون إلى أتاون، نجد أولاً اللافتات على الجانب الأيسر من الطريق. وبعد ذلك نجد إشارات الطريق على الجانب الأيمن من الطريق. ما هي المسافة من بيتاون إلى أتاون؟,D,"1 كم
Betown 1 km
B",False,0.665
1442,5,logic,images/1442.jpg,يريد تونينيو كتابة أعداد صحيحة موجبة ومتتالية في الأماكن التسعة للشكل، بحيث يكون مجموع الأرقام الثلاثة في كل قطر مساوياً لـ 24. ما هو أكبر مجموع ممكن لجميع الأرقام التسعة؟,81,108,False,0.545
1443,2,metric geometry - angle,images/1443.jpg,دائرتان متلامستان لبعضهما البعض، وكلاهما يلامس ضلعين من مربع. ما هو قياس الزاوية $A \hat{O} B$، المحددة بثلاث نقاط التماس هذه، كما هو موضح في الشكل؟,E,90,False,1.019
1444,3,algebra,images/1444.jpg,تلعب أنا على شبكات بحجم $n \times n$ عن طريق وضع رمز في كل خلية لا تتشارك في نقاط مع أي خلايا أخرى تحتوي على رموز. في الصورة المجاورة، نرى كيفية وضع أكبر عدد ممكن من القطع على شبكات $5 \times 5$ و $6 \times 6$. بهذه الطريقة، كم قطعة يمكن أن تضعها أنا على شبكة بحجم $2020 \times 2020$؟,D,10100100,False,0.614
1445,4,metric geometry - length,images/1445.jpg,النافذة التالية هي مربع مساحته $1 \mathrm{~m}^{2}$ ويتكون من أربعة مثلثات، ومساحاتها المشار إليها في الشكل تتبع النسب $3 A=4 B$ و $2 C=3 D$. توضع ذبابة بالضبط عند النقطة التي تتلامس فيها هذه المثلثات الأربعة. تطير الذبابة مباشرة إلى الجانب الأقرب إلى النافذة. كم يقطع من مسافة؟,A,$\frac{\sqrt{2}}{6} \mathrm{~m}$,True,0.684
1446,4,combinatorics,images/1446.jpg,تضع جوليا الرقائق التسع الموجودة على اليمين في صندوق. ثم تأخذ رقاقة تلو الأخرى، دون النظر، وتدون رقمها، لتحصل، في النهاية، على عدد مكون من تسعة أرقام مختلفة. ما احتمال أن يكون العدد الذي كتبته جوليا قابلاً للقسمة على 45؟,A,\frac{1}{63},True,0.57
1447,4,transformation geometry,images/1447.jpg,تُطوى ورقة مستطيلة طول أحد أضلاعها 12 سم على طول قطرها البالغ 20 سم. ما هي المساحة المتداخلة للأجزاء المطوية، والموضحة باللون الرمادي في الصورة المجاورة؟,E,"8.4 سم²
```",False,0.602
1448,3,algebra,images/1448.jpg,كتبت جوليا أربعة أعداد صحيحة موجبة، واحد عند كل رأس من هرم قاعدته مثلثية. حسبت مجموع الأعداد المكتوبة على رؤوس وجه واحد وحاصل ضرب الأعداد المكتوبة على رؤوس الوجهين الآخرين، وحصلت على 15 و 20 و 30، على التوالي. ما هي أعلى قيمة ممكنة لناتج ضرب الأعداد الأربعة؟,120,"120
```",True,0.626
1449,4,metric geometry - length,images/1449.jpg,تُقسَّم قطعة أرض مستطيلة كبيرة إلى قطعتين يفصل بينهما سياج $ABCD$، كما هو موضح في الصورة المجاورة. أجزاء هذا السياج $AB$ و $BC$ و $CD$ موازية لأضلاع المستطيل، ويبلغ طولها $30 \mathrm{~م}$ و $24 \mathrm{~م}$ و $10 \mathrm{~م}$ على التوالي. اتفق مالكو هذه الأراضي على هدم السياج وعمل سياج جديد مستقيم $AE$، دون تغيير مساحة كل قطعة من الأراضي. فما هي المسافة التي يجب أن تكون عليها نهاية السياج $E$ من النقطة $D$؟,C,14 م,False,0.644
1450,4,combinatorics,images/1450.jpg,على الرقعة $8 \times 8$ المجاورة، بكم طريقة يمكن وضع قطعتي شطرنج، واحدة خضراء وواحدة حمراء، في خانات بألوان مختلفة، بحيث لا تكون القطعتان في نفس الصف أو في نفس العمود؟,1536,104,False,0.672
1451,1,statistics,images/1451.jpg,تُنظر جيني إلى تطبيق الطقس الخاص بها الذي يعرض الطقس المتوقع وأقصى درجات الحرارة للأيام الخمسة القادمة. أي مما يلي يمثل الرسم البياني المناظر لأقصى درجات الحرارة؟,B,B,True,1.144
1452,4,metric geometry - length,images/1452.jpg,حديقة على شكل مثلث متساوي الأضلاع. تريد قطة أن تسير على طول أحد المسارات الثلاثة المشار إليها (الخطوط الأسمك) من الزاوية العلوية إلى الزاوية السفلية اليمنى. أطوال المسارات هي P و Q و R، كما هو موضح. أي من العبارات التالية حول أطوال المسارات صحيحة؟,B,P = R,False,0.65
1453,4,metric geometry - length,images/1453.jpg,تُرتب ستة مستطيلات كما هو موضح. المستطيل العلوي الأيسر ارتفاعه 6 سم. تشير الأرقام الموجودة داخل المستطيلات إلى مساحاتها بوحدة سم². ما هو ارتفاع المستطيل السفلي الأيمن؟,B,8,False,0.583
1454,4,metric geometry - area,images/1454.jpg,تُشكّل ستة معينات متطابقة، مساحة كل منها $5 \mathrm{~سم}^{2}$، نجمة. ويتم توصيل رؤوس النجمة لرسم سداسي منتظم، كما هو موضح. فما هي مساحة هذا السداسي؟,C,30,False,0.562
1455,4,metric geometry - length,images/1455.jpg,مستطيل محيطه 30 سم مقسم إلى أربعة أجزاء بخط عمودي وخط أفقي. أحد هذه الأجزاء هو مربع مساحته 9 سم²، كما هو موضح في الشكل. ما هو محيط المستطيل ABCD؟,C,26 سم,False,0.612
1456,3,combinatorial geometry,images/1456.jpg,رسمت آلي 3 مثلثات على شبكة. مثلثان بالضبط لهما نفس المساحة، ومثلثان بالضبط متساوي الساقين، ومثلثان بالضبط قائمي الزاوية. تم عرض مثلثين. ما الذي يمكن أن يكون المثلث الثالث؟,D,B,False,1.017
1457,5,logic,images/1457.jpg,توضع الأرقام من 1 إلى 6 في الدوائر عند تقاطعات 3 حلقات. يظهر موقع الرقم 6. مجموع الأرقام على كل حلقة متساوٍ. ما هو الرقم الموضوع في الدائرة التي بها علامة استفهام؟,1,4,False,0.56
1458,2,metric geometry - angle,images/1458.jpg,يوضح الشكل نصف دائرة مركزها $O$. معطي زاويتان. ما قياس الزاوية $\alpha$ بالدرجات؟,A,81,False,0.927
1459,4,graph theory,images/1459.jpg,"شارك 5 سيارات في سباق، بدأت بالترتيب الموضح.
<image1>. في كل مرة تجاوزت فيها سيارة سيارة أخرى، مُنح نقطة. وصلت السيارات إلى خط النهاية بالترتيب التالي: <image2>. ما هو أصغر عدد ممكن من النقاط التي كان يمكن منحها إجمالاً؟",6,2,False,0.618
1460,5,logic,images/1460.jpg,مربع بحجم $3 \times 3$ يحتوي في البداية على الرقم 0 في كل خلية منه. في خطوة واحدة، يتم زيادة الأرقام الأربعة في أي مربع فرعي بحجم $2 \times 2$، مثل المظلل على سبيل المثال، بمقدار 1. يتم تكرار هذه العملية عدة مرات للحصول على الترتيب الموجود على اليمين. لسوء الحظ، بعض الأرقام في هذا الترتيب مخفية. ما هو الرقم الموجود في المربع الذي يحمل علامة الاستفهام؟,16,"20
```",False,1.792
1461,2,metric geometry - angle,images/1461.jpg,ما هو مجموع الزوايا الست المحددة في الصورة؟,C,360,False,0.653
1462,3,algebra,images/1462.jpg,يوجد ثمانية صناديق في الشريط الموضح. مجموع الأرقام في الصناديق المتجاورة هو $a$ أو $a+1$ كما هو موضح. الأرقام في الصندوق الأول والصندوق الثامن كلاهما 2021. ما هي قيمة $a$؟,4045,4042,False,0.583
1463,4,metric geometry - length,images/1463.jpg,تتسلق نملة من النقطة C إلى النقطة A على المسار CA وتنزل من النقطة A إلى النقطة B على السلالم، كما هو موضح في الشكل. ما هي نسبة أطوال المسار الصاعد إلى المسار النازل؟,E,sin(60°)/sin(75°) ≈ 0.8660/0.9659 ≈ 0.8967,False,1.579
1464,5,logic,images/1464.jpg,في الجدول بحجم $4 \times 4$، يجب تلوين بعض الخلايا باللون الأسود. تُظهر الأرقام الموجودة بجوار الجدول وتحته عدد الخلايا التي يجب أن تكون سوداء في كل صف أو عمود. فبكم طريقة يمكن تلوين هذا الجدول؟,5,"1
```",False,0.573
1465,4,arithmetic,images/1465.jpg,لدى كارو علبة أعواد ثقاب تحتوي على 30 عوداً. باستخدام بعض الأعواد، تشكّل العدد 2022. لقد شكّلت بالفعل الرقمين الأولين (انظر الصورة). كم عدد أعواد الثقاب المتبقية في العلبة عندما تنتهي من تشكيل العدد؟,9,12,False,1.014
1466,4,transformation geometry,images/1466.jpg,مرسومة رموز مختلفة على ورقة (انظر الصورة). يقوم المعلم بطي الجانب الأيسر على طول الخط العمودي باتجاه اليمين. فكم عدد الرموز من الجانب الأيسر التي تتطابق الآن فوق رمز في الجانب الأيمن؟,3,2,False,0.596
